,feature,class_label
1820,"[-1.9803750e-08  1.2377344e-08 -2.4754687e-09  0.0000000e+00
  9.9018749e-09  0.0000000e+00 -1.9803750e-08  4.9509374e-09
 -1.7328281e-08 -9.9018749e-09 -9.9018749e-09  9.9018749e-09
  0.0000000e+00 -4.9509374e-09 -9.9018749e-09  1.4852812e-08
  0.0000000e+00 -9.9018749e-09 -9.9018749e-09  6.1886718e-09
 -9.8570991e-09 -1.4785648e-08  1.1089236e-08 -4.9285496e-09
 -9.8570991e-09  1.4785648e-08  1.4785648e-08 -2.4642748e-09
 -1.4785648e-08  4.9285496e-09 -4.9285496e-09 -2.4642748e-09
 -4.9285496e-09  0.0000000e+00 -6.1606866e-09  9.8570991e-09
  9.8570991e-09  0.0000000e+00  0.0000000e+00  1.2321373e-08]",resposta
1821,"[ 2.4674627e-09 -1.4804776e-08  7.4023880e-09 -4.9349254e-09
  0.0000000e+00  9.8698507e-09 -9.8698507e-09  0.0000000e+00
  9.8698507e-09  2.4674627e-09  2.4674627e-09 -1.2337313e-08
  6.1686567e-09  9.8698507e-09 -4.9349254e-09  0.0000000e+00
  9.8698507e-09 -9.8698507e-09 -1.1720448e-08 -7.4023880e-09
  0.0000000e+00  7.4023880e-09  4.9349254e-09 -1.2337313e-08
 -7.4023880e-09 -8.6361194e-09  1.4804776e-08  4.9349254e-09
  3.7011940e-09  3.7011940e-09  3.7011940e-09  7.4023880e-09
  9.8698507e-09  2.4674627e-09  0.0000000e+00 -9.8698507e-09
  7.4023880e-09  2.4674627e-09  0.0000000e+00 -6.1686567e-09]",resposta
1822,"[ 0.0000000e+00  2.4674627e-09 -6.1686567e-09  7.4023880e-09
  6.1686567e-09  4.9349254e-09  0.0000000e+00 -4.9349254e-09
  0.0000000e+00 -9.8698507e-09  9.8698507e-09 -1.4804776e-08
  0.0000000e+00 -7.4023880e-09 -6.1686567e-09 -9.8698507e-09
  7.4023880e-09  4.9349254e-09  9.8698507e-09  7.4023880e-09
 -2.4674627e-09  1.2337313e-08 -9.8698507e-09  0.0000000e+00
 -4.9349254e-09 -4.9349254e-09  1.0178283e-08 -9.8698507e-09
  1.9739701e-08 -2.4674627e-09 -9.8698507e-09  7.4023880e-09
  9.8698507e-09  4.3180597e-09  0.0000000e+00  7.4023880e-09
  0.0000000e+00 -9.8698507e-09 -1.2337313e-08 -2.4674627e-09]",resposta
1823,"[ 3.7011940e-09  9.8698507e-09 -9.8698507e-09 -4.9349254e-09
  0.0000000e+00 -7.4023880e-09  1.9739701e-08 -4.9349254e-09
 -1.4804776e-08  0.0000000e+00 -1.4804776e-08  4.9349254e-09
  1.1103582e-08  2.4674627e-09  9.8698507e-09  4.9349254e-09
  7.4023880e-09  9.8698507e-09  8.0192537e-09  4.9349254e-09
  1.9739701e-08  9.8698507e-09 -4.9349254e-09  0.0000000e+00
  9.8698507e-09 -9.8698507e-09  0.0000000e+00 -6.1686567e-09
  1.2337313e-08  0.0000000e+00 -8.6361194e-09  0.0000000e+00
  0.0000000e+00  0.0000000e+00 -4.9349254e-09  0.0000000e+00
  4.9349254e-09  4.9349254e-09  4.9349254e-09  1.2337313e-08]",resposta
1824,"[ 9.8507353e-09  2.4626838e-09 -9.8507353e-09 -9.8507353e-09
 -6.1567098e-09  6.1567096e-10  0.0000000e+00 -9.8507353e-09
  4.9253677e-09  0.0000000e+00  7.3880515e-09 -4.9253677e-09
  4.9253677e-09  4.9253677e-09  2.4626838e-09 -9.8507353e-09
  4.9253677e-09 -4.9253677e-09  8.6193932e-09  0.0000000e+00
  0.0000000e+00  2.4674627e-09 -8.6361194e-09  4.9349254e-09
  2.4674627e-09  7.4023880e-09  9.8698507e-09  0.0000000e+00
  0.0000000e+00  0.0000000e+00 -2.4674627e-09  0.0000000e+00
  0.0000000e+00  7.4023880e-09 -8.6361194e-09  2.4674627e-09
 -1.4804776e-08  0.0000000e+00  0.0000000e+00 -2.4674627e-09]",ataque
1825,"[ 2.4674627e-09  0.0000000e+00 -4.9349254e-09 -4.9349254e-09
 -9.8698507e-09  1.2337313e-08  0.0000000e+00  9.8698507e-09
 -9.8698507e-09  1.4804776e-08 -1.9739701e-08 -4.9349254e-09
 -4.9349254e-09 -4.9349254e-09 -9.8698507e-09  0.0000000e+00
 -4.9349254e-09  9.8698507e-09  0.0000000e+00  9.8698507e-09
  4.9253677e-09  4.9253677e-09 -1.4776103e-08  0.0000000e+00
 -7.3880515e-09  9.8507353e-09 -2.4626838e-09 -3.6940258e-09
  2.4626838e-09  1.4776103e-08 -4.9253677e-09 -2.4626838e-09
  4.9253677e-09 -4.9253677e-09  1.2313419e-09 -4.9253677e-09
  0.0000000e+00  1.2929090e-08 -9.8507353e-09  0.0000000e+00]",resposta
1826,"[ 0.0000000e+00 -9.8507353e-09  9.8507353e-09  1.2313420e-08
 -6.1567098e-09  0.0000000e+00 -9.8507353e-09  0.0000000e+00
  2.4626838e-09  0.0000000e+00 -2.4626838e-09  1.2313420e-08
  0.0000000e+00 -6.1567098e-09  7.3880515e-09  9.8507353e-09
 -1.4776103e-08 -1.4776103e-08  0.0000000e+00  4.9253677e-09
  0.0000000e+00 -1.4804776e-08  2.4674627e-09  4.9349254e-09
  1.7272239e-08  6.1686567e-09 -9.8698507e-09  0.0000000e+00
  0.0000000e+00 -9.8698507e-09 -7.4023880e-09 -7.4023880e-09
  1.4804776e-08 -9.8698507e-09  0.0000000e+00 -1.4804776e-08
  6.1686567e-09  9.8698507e-09  4.9349254e-09  4.9349254e-09]",resposta
1827,"[ 9.8698507e-09  3.7011940e-09 -2.4674627e-09  2.4674627e-09
  9.8698507e-09  0.0000000e+00  9.8698507e-09  0.0000000e+00
 -1.4804776e-08 -4.9349254e-09 -1.2337313e-08  0.0000000e+00
  0.0000000e+00  4.9349254e-09 -4.9349254e-09  1.3571045e-08
 -9.8698507e-09  7.4023880e-09  7.4023880e-09 -9.8698507e-09
 -9.8507353e-09  0.0000000e+00 -4.9253677e-09  0.0000000e+00
 -8.6193932e-09 -4.9253677e-09 -4.9253677e-09  9.8507353e-09
 -6.1567098e-09  4.9253677e-09  1.4776103e-08  0.0000000e+00
 -1.2313420e-08  4.9253677e-09  4.9253677e-09 -9.8507353e-09
 -7.3880515e-09  9.8507353e-09 -4.9253677e-09 -9.8507353e-09]",resposta
1828,"[-1.9663387e-08 -9.8316937e-09  1.4747541e-08 -2.4579234e-09
  1.9663387e-08  0.0000000e+00  0.0000000e+00 -2.4579235e-08
  1.2904098e-08  9.8316937e-09 -1.2289617e-08 -4.9158468e-09
  0.0000000e+00  7.3737705e-09  3.6868852e-09  9.8316937e-09
  0.0000000e+00  8.6027319e-09  6.7592896e-09  1.2289617e-08
  0.0000000e+00 -9.8698507e-09  0.0000000e+00  9.8698507e-09
  2.4674627e-09  0.0000000e+00  0.0000000e+00  0.0000000e+00
 -9.8698507e-09 -9.8698507e-09  0.0000000e+00  4.9349254e-09
  4.9349254e-09  0.0000000e+00  0.0000000e+00  4.9349254e-09
 -1.2337313e-08 -9.8698507e-09  1.9739701e-08  4.9349254e-09]",resposta
1829,"[ 9.8570991e-09 -8.6249612e-09  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -9.8570991e-09  2.4642748e-09  0.0000000e+00
  1.4785648e-08  9.8570991e-09 -1.9714198e-08 -2.4642748e-09
  0.0000000e+00 -1.4785648e-08  0.0000000e+00 -6.1606870e-10
 -4.9285496e-09 -7.3928241e-09  0.0000000e+00  7.3928241e-09
 -4.9349254e-09 -4.9349254e-09  0.0000000e+00  0.0000000e+00
 -9.8698507e-09 -9.8698507e-09 -4.9349254e-09 -9.8698507e-09
  0.0000000e+00  7.4023880e-09 -4.9349254e-09 -2.4674627e-09
  4.9349254e-09  0.0000000e+00 -9.8698507e-09  0.0000000e+00
 -4.9349254e-09  0.0000000e+00  0.0000000e+00  4.9349254e-09]",ataque
1830,"[-9.8698507e-09  9.8698507e-09  0.0000000e+00  0.0000000e+00
  4.9349254e-09  0.0000000e+00 -4.9349254e-09 -4.9349254e-09
  9.8698507e-09  1.4804776e-08 -4.9349254e-09  0.0000000e+00
  4.9349254e-09  4.3180597e-09  0.0000000e+00  0.0000000e+00
 -2.4674627e-09  2.4674627e-09 -4.9349254e-09 -1.9739701e-08
 -7.3928241e-09 -4.9285496e-09  9.8570991e-09  0.0000000e+00
  4.9285496e-09  4.9285496e-09 -4.9285496e-09  4.9285496e-09
 -1.4785648e-08  7.3928241e-09 -7.3928241e-09 -4.9285496e-09
 -9.8570991e-09  0.0000000e+00  9.8570991e-09 -4.9285496e-09
  0.0000000e+00  6.1606870e-10  2.4642748e-09  0.0000000e+00]",ataque
1831,"[-1.9714198e-08 -9.8570991e-09  2.4642748e-09  8.6249612e-09
 -2.4642748e-09 -4.9285496e-09 -1.9714198e-08  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -8.6249612e-09 -4.9285496e-09  0.0000000e+00
 -9.8570991e-09  2.4642748e-09  0.0000000e+00  4.9285496e-09
 -4.9349254e-09  3.0843283e-09  2.4674627e-09 -9.8698507e-09
  1.9739701e-08  1.4804776e-08  0.0000000e+00 -9.8698507e-09
 -9.8698507e-09  0.0000000e+00  3.9479403e-08  9.8698507e-09
  9.8698507e-09 -3.7011940e-09  0.0000000e+00  0.0000000e+00
 -2.4674627e-09  0.0000000e+00 -9.8698507e-09  9.8698507e-09]",resposta
1832,"[ 0.0000000e+00 -1.9714198e-08  1.9714198e-08  0.0000000e+00
 -7.3928241e-09  0.0000000e+00  0.0000000e+00  2.4642748e-09
 -9.8570991e-09 -4.9285496e-09  4.9285496e-09  0.0000000e+00
  9.8570991e-09  4.9285496e-09  0.0000000e+00  0.0000000e+00
 -2.4642748e-09  0.0000000e+00  9.8570991e-09  1.4785648e-08
  2.9571297e-08  0.0000000e+00  4.9285496e-09  9.8570991e-09
  0.0000000e+00 -9.8570991e-09  0.0000000e+00 -7.3928241e-09
  0.0000000e+00 -9.8570991e-09 -9.8570991e-09 -2.4642748e-09
  9.8570991e-09 -9.8570991e-09  1.9714198e-08  0.0000000e+00
 -2.4642748e-09 -4.9285496e-09  0.0000000e+00 -7.3928241e-09]",ataque
1833,"[ 0.0000000e+00 -6.1886718e-09  2.4754687e-09  7.4264062e-09
 -7.4264062e-09  9.9018749e-09  9.9018749e-09 -1.2377344e-09
  4.9509374e-09  0.0000000e+00  1.8566015e-09  1.4852812e-08
 -4.9509374e-09 -9.9018749e-09 -4.9509374e-09 -4.9509374e-09
  2.4754687e-09  0.0000000e+00  2.4754687e-09  4.9509374e-09
  4.9349254e-09  1.1103582e-08 -9.8698507e-09  9.8698507e-09
  1.8505970e-09  2.4674627e-09 -3.7011940e-09 -7.4023880e-09
 -9.8698507e-09  0.0000000e+00 -4.9349254e-09 -9.8698507e-09
  0.0000000e+00  0.0000000e+00  2.4674627e-09  2.4674627e-09
 -9.8698507e-09  6.1686567e-09 -7.4023880e-09  0.0000000e+00]",resposta
1834,"[ 0.0000000e+00 -9.8698507e-09 -4.9349254e-09 -1.9739701e-08
 -9.8698507e-09 -4.9349254e-09 -9.8698507e-09 -1.4804776e-08
 -9.8698507e-09  0.0000000e+00 -7.4023880e-09  0.0000000e+00
 -1.9739701e-08 -4.9349254e-09 -4.9349254e-09 -7.4023880e-09
  4.9349254e-09 -4.9349254e-09  4.9349254e-09  0.0000000e+00
 -9.9018749e-09  9.9018749e-09  2.4754687e-09  2.4754687e-09
  0.0000000e+00  1.4852812e-08 -9.9018749e-09 -9.9018749e-09
 -2.4754687e-09 -1.2377344e-08 -4.9509374e-09 -7.4264062e-09
 -9.9018749e-09  0.0000000e+00  0.0000000e+00  4.9509374e-09
 -1.4233945e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00]",resposta
1835,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 -4.3124806e-09
  9.8570991e-09  1.4785648e-08 -4.9285496e-09  0.0000000e+00
  0.0000000e+00  4.9285496e-09  7.3928241e-09  4.9285496e-09
  0.0000000e+00  4.3124806e-09  0.0000000e+00  9.8570991e-09
 -4.9285496e-09  0.0000000e+00 -9.8570991e-09  4.9285496e-09
 -4.9317355e-09 -4.9317355e-09  6.1646692e-09 -1.4795206e-08
  4.9317355e-09  7.3976030e-09  2.4658677e-09 -4.9317355e-09
 -9.8634709e-09  0.0000000e+00  2.4658677e-09  0.0000000e+00
  2.4658677e-09  9.8634709e-09 -4.9317355e-09 -4.9317355e-09
  9.8634709e-09 -4.9317355e-09  0.0000000e+00  4.9317355e-09]",resposta
1836,"[-7.3880515e-09 -4.9253677e-09 -7.3880515e-09 -1.9701471e-08
  7.3880515e-09  0.0000000e+00  0.0000000e+00  4.9253677e-09
  4.9253677e-09 -1.2313419e-09  0.0000000e+00  9.8507353e-09
  0.0000000e+00 -4.9253677e-09  1.7238786e-08  0.0000000e+00
 -4.9253677e-09  9.8507353e-09  8.6193932e-09 -4.9253677e-09
  0.0000000e+00 -4.9285496e-09  6.1606866e-09 -2.4642748e-09
  0.0000000e+00  9.8570991e-09 -1.2321373e-08  0.0000000e+00
  0.0000000e+00 -9.8570991e-09 -3.6964121e-09  0.0000000e+00
  1.0473167e-08 -4.9285496e-09  1.4785648e-08  4.9285496e-09
 -9.8570991e-09  4.9285496e-09  8.6249612e-09 -4.9285496e-09]",ataque
1837,"[-2.4674627e-09  4.9349254e-09 -4.9349254e-09  2.4674627e-09
  2.4674627e-09 -2.4674627e-09 -9.8698507e-09 -7.4023880e-09
 -4.9349254e-09 -4.9349254e-09  4.9349254e-09  0.0000000e+00
 -2.4674627e-09  9.8698507e-09  0.0000000e+00 -4.9349254e-09
  0.0000000e+00  4.9349254e-09  1.2337313e-08 -4.9349254e-09
  7.4264062e-09  4.9509374e-09  0.0000000e+00 -4.9509374e-09
  1.2377344e-09 -9.9018749e-09  6.1886718e-09  0.0000000e+00
  1.2377344e-08  5.5698046e-09 -3.7132031e-09  0.0000000e+00
 -1.4852812e-08  0.0000000e+00  4.9509374e-09  0.0000000e+00
  0.0000000e+00  0.0000000e+00  9.9018749e-09 -4.9509374e-09]",ataque
1838,"[ 4.9477267e-09  6.1846586e-09  9.8954533e-09 -2.4738633e-09
  0.0000000e+00  1.2369317e-08  9.8954533e-09 -4.9477267e-09
 -1.2369317e-08 -2.4738633e-09 -2.4738633e-09 -4.9477267e-09
  9.8954533e-09  5.5661924e-09  0.0000000e+00 -9.8954533e-09
 -4.9477267e-09  0.0000000e+00  0.0000000e+00  9.8954533e-09
 -2.4642748e-09  7.3928241e-09 -1.8482060e-09 -7.3928241e-09
 -9.8570991e-09  0.0000000e+00 -2.4642748e-09  0.0000000e+00
  4.9285496e-09  4.9285496e-09 -1.4785648e-08 -9.8570991e-09
  7.3928241e-09 -9.8570991e-09 -1.2321373e-08  9.8570991e-09
 -9.8570991e-09 -4.9285496e-09  0.0000000e+00 -1.4785648e-08]",resposta
1839,"[ 0.0000000e+00 -1.4843180e-08  2.4738633e-09 -4.9477267e-09
  0.0000000e+00  2.4738634e-08  0.0000000e+00  9.8954533e-09
  4.9477267e-09  9.8954533e-09 -9.8954533e-09 -9.8954533e-09
 -9.8954533e-09  9.8954533e-09  9.8954533e-09  0.0000000e+00
  0.0000000e+00  4.9477267e-09  9.8954533e-09 -4.9477267e-09
  9.8698507e-09  6.1686567e-10  4.9349254e-09  0.0000000e+00
  1.4804776e-08  9.8698507e-09  8.6361194e-09  9.8698507e-09
 -2.4674627e-09  0.0000000e+00 -9.8698507e-09 -1.4804776e-08
  0.0000000e+00  4.9349254e-09  4.9349254e-09 -4.9349254e-09
  4.9349254e-09  4.9349254e-09 -3.7011940e-09 -7.4023880e-09]",resposta
1840,"[-9.8698507e-09  9.8698507e-09  0.0000000e+00  4.9349254e-09
  1.2337313e-08  0.0000000e+00  9.8698507e-09  4.9349254e-09
  7.4023880e-09  0.0000000e+00  0.0000000e+00  4.9349254e-09
  4.9349254e-09 -4.9349254e-09  4.9349254e-09  7.4023880e-09
  1.2337313e-08  1.2337313e-08 -2.4674627e-09 -1.4804776e-08
 -4.9477267e-09  0.0000000e+00  0.0000000e+00  9.8954533e-09
  1.4843180e-08  4.9477267e-09  0.0000000e+00  4.9477267e-09
  9.8954533e-09  0.0000000e+00 -7.4215900e-09  1.4843180e-08
  9.8954533e-09  4.9477267e-09  0.0000000e+00  4.9477267e-09
  8.6585219e-09  4.9477267e-09  2.4738633e-09 -7.4215900e-09]",ataque
1841,"[ 9.8698507e-09  7.4023880e-09 -1.2337313e-08  9.8698507e-09
  4.9349254e-09 -4.9349254e-09  0.0000000e+00 -9.8698507e-09
  4.9349254e-09 -1.4804776e-08 -9.8698507e-09 -7.4023880e-09
  1.4804776e-08 -9.8698507e-09  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -9.8698507e-09 -7.4023880e-09  9.8698507e-09
 -1.9752477e-08  0.0000000e+00  0.0000000e+00 -4.9381192e-09
 -9.8762385e-09 -4.9381192e-09  4.9381192e-09 -9.8762385e-09
 -1.4814359e-08  2.4690596e-09 -1.4814359e-08 -9.8762385e-09
 -9.8762385e-09 -2.4690596e-09 -4.9381192e-09  0.0000000e+00
  0.0000000e+00 -9.8762385e-09  0.0000000e+00  0.0000000e+00]",ataque
1842,"[ 0.0000000e+00  1.2337313e-09  0.0000000e+00 -2.4674627e-09
  0.0000000e+00  0.0000000e+00 -9.8698507e-09  6.1686567e-09
  0.0000000e+00  0.0000000e+00  9.8698507e-09  0.0000000e+00
  1.9739701e-08  9.8698507e-09  0.0000000e+00  7.4023880e-09
 -9.8698507e-09  7.4023880e-09 -4.9349254e-09  0.0000000e+00
  2.4674627e-09  0.0000000e+00 -9.8698507e-09  7.4023880e-09
  9.8698507e-09  4.9349254e-09  1.9739701e-08 -9.8698507e-09
 -9.8698507e-09  9.8698507e-09  0.0000000e+00  1.9739701e-08
  6.1686567e-09 -1.9739701e-08 -9.8698507e-09  2.4674627e-09
  0.0000000e+00  9.8698507e-09  1.2337313e-09  0.0000000e+00]",ataque
1843,"[ 0.0000000e+00 -4.9349254e-09  0.0000000e+00 -9.8698507e-09
  2.4674627e-09  7.4023880e-09  0.0000000e+00  0.0000000e+00
  6.1686567e-09  4.9349254e-09  0.0000000e+00  0.0000000e+00
 -7.4023880e-09 -9.8698507e-09 -2.4674627e-09  0.0000000e+00
 -7.4023880e-09  9.8698507e-09  0.0000000e+00  0.0000000e+00
 -9.8698507e-09 -1.4804776e-08 -9.8698507e-09  0.0000000e+00
 -9.8698507e-09  0.0000000e+00  9.8698507e-09 -3.7011940e-09
  0.0000000e+00 -1.3571045e-08 -9.8698507e-09  0.0000000e+00
  0.0000000e+00 -7.4023880e-09  1.4804776e-08  7.4023880e-09
  0.0000000e+00 -1.4804776e-08  0.0000000e+00 -7.4023880e-09]",resposta
1844,"[-4.9605946e-09 -9.9211892e-09 -1.2401487e-09  3.7204460e-09
  1.1161338e-08  9.9211892e-09  4.9605946e-09  1.2401487e-09
 -1.9842378e-08 -4.9605946e-09 -7.4408919e-09  0.0000000e+00
 -7.4408919e-09  0.0000000e+00 -4.9605946e-09  0.0000000e+00
 -7.4408919e-09  0.0000000e+00 -1.4881784e-08 -4.9605946e-09
 -4.9190163e-09  9.8380326e-09 -2.4595082e-09  7.3785249e-09
  9.8380326e-09 -4.9190163e-09 -4.9190163e-09  0.0000000e+00
  9.8380326e-09  0.0000000e+00  0.0000000e+00 -1.9676065e-08
 -9.8380326e-09  9.8380326e-09  9.8380326e-09  9.8380326e-09
 -7.3785249e-09 -4.9190163e-09 -2.9514100e-08  0.0000000e+00]",resposta
1845,"[ 2.4595082e-08  9.8380326e-09  0.0000000e+00  0.0000000e+00
  2.4595082e-09  1.7216557e-08  2.4595082e-09  0.0000000e+00
  9.8380326e-09  4.9190163e-09 -1.9676065e-08  1.4757050e-08
  0.0000000e+00 -1.9676065e-08 -1.2297541e-08  9.8380326e-09
  0.0000000e+00 -1.9676065e-08  4.9190163e-09 -1.4757050e-08
  1.9803750e-08  0.0000000e+00 -2.4754687e-09  2.4754687e-09
  0.0000000e+00  0.0000000e+00  9.9018749e-09  0.0000000e+00
 -9.9018749e-09 -7.4264062e-09  1.2377344e-08  1.4852812e-08
  4.9509374e-09 -4.9509374e-09 -4.9509374e-09  0.0000000e+00
  0.0000000e+00  9.9018749e-09 -9.9018749e-09 -1.4852812e-08]",ataque
1846,"[-1.4747541e-08 -4.9158468e-09  0.0000000e+00  2.4579234e-09
  1.4747541e-08 -4.9158468e-09  0.0000000e+00 -9.8316937e-09
 -2.4579234e-09  0.0000000e+00  0.0000000e+00 -9.8316937e-09
 -9.8316937e-09  1.9663387e-08  1.9663387e-08  7.3737705e-09
  7.3737705e-09 -3.6868852e-09 -4.9158468e-09  9.8316937e-09
  4.9349254e-09  4.9349254e-09  3.7011940e-09  0.0000000e+00
  2.4674627e-09  1.2954179e-08 -9.8698507e-09 -4.9349254e-09
  7.4023880e-09  1.2337313e-08  0.0000000e+00  0.0000000e+00
  4.9349254e-09  0.0000000e+00  0.0000000e+00  4.9349254e-09
  0.0000000e+00 -1.2337313e-09  4.9349254e-09  4.9349254e-09]",resposta
1847,"[ 0.0000000e+00  9.8380326e-09  2.4595082e-09  9.8380326e-09
 -6.7636474e-09  7.3785249e-09 -8.6082785e-09  0.0000000e+00
  9.8380326e-09  4.9190163e-09  0.0000000e+00 -9.8380326e-09
 -7.3785249e-09  4.9190163e-09  0.0000000e+00  9.8380326e-09
 -4.9190163e-09  1.9676065e-08 -9.8380326e-09  2.4595082e-09
  0.0000000e+00 -9.8316937e-09  0.0000000e+00  4.9158468e-09
 -9.8316937e-09 -9.8316937e-09  7.3737705e-09 -9.8316937e-09
  0.0000000e+00  9.8316937e-09 -9.8316937e-09 -9.8316937e-09
 -4.9158468e-09 -9.8316937e-09 -4.9158468e-09 -1.0446175e-08
 -7.3737705e-09  4.9158468e-09  4.9158468e-09  9.8316937e-09]",resposta
1848,"[ 9.8380326e-09  0.0000000e+00  9.8380326e-09 -9.8380326e-09
  6.1487704e-09  2.4595082e-09  4.9190163e-09 -4.9190163e-09
 -4.9190163e-09  7.3785249e-09  0.0000000e+00 -9.8380326e-09
  0.0000000e+00  0.0000000e+00  0.0000000e+00 -4.9190163e-09
 -4.9190163e-09  4.9190163e-09  0.0000000e+00 -1.9676065e-08
  0.0000000e+00  7.3880515e-09 -1.2313420e-08  9.8507353e-09
  0.0000000e+00 -7.3880515e-09 -7.3880515e-09  9.8507353e-09
  9.8507353e-09  4.9253677e-09 -1.2313420e-08 -7.3880515e-09
 -6.1567098e-09 -9.8507353e-09 -4.9253677e-09  4.9253677e-09
 -4.3096966e-09 -4.9253677e-09  4.9253677e-09 -4.9253677e-09]",ataque
1849,"[ 1.72722388e-08  2.46746268e-09  1.48047761e-08  4.93492536e-09
  6.16865670e-09  4.93492536e-09  0.00000000e+00  4.93492536e-09
 -3.70119402e-09  9.86985071e-09  2.46746268e-09  9.86985071e-09
  4.93492536e-09 -7.40238804e-09 -9.86985071e-09  0.00000000e+00
  0.00000000e+00  1.23373134e-08  0.00000000e+00  0.00000000e+00
  0.00000000e+00  9.83169368e-09 -1.47475410e-08  0.00000000e+00
  4.91584684e-09 -4.91584684e-09  9.83169368e-09  9.83169368e-09
  0.00000000e+00 -4.91584684e-09 -4.91584684e-09  9.83169368e-09
  9.83169368e-09  1.22896173e-08  1.10606555e-08  9.83169368e-09
 -4.91584684e-09 -1.22896173e-08 -9.83169368e-09 -4.91584684e-09]",resposta
1850,"[ 0.0000000e+00 -9.8316937e-09 -2.4579234e-09  0.0000000e+00
  0.0000000e+00 -9.8316937e-09  9.8316937e-09 -1.4747541e-08
  9.8316937e-09 -9.8316937e-09 -9.8316937e-09  4.9158468e-09
  2.4579234e-09 -4.9158468e-09 -4.9158468e-09  9.8316937e-09
  1.4747541e-08 -4.9158468e-09 -1.4747541e-08  2.4579234e-09
  4.9349254e-09  3.7011940e-09  0.0000000e+00 -1.4804776e-08
  4.9349254e-09 -9.8698507e-09 -4.9349254e-09 -1.4804776e-08
  4.9349254e-09  1.2337313e-09  1.4804776e-08 -9.8698507e-09
  2.4674627e-09  9.8698507e-09  1.2337313e-08  9.8698507e-09
  1.9739701e-08  0.0000000e+00 -9.8698507e-09 -4.9349254e-09]",resposta
1851,"[ 0.0000000e+00  0.0000000e+00  9.8698507e-09 -1.1103582e-08
  0.0000000e+00 -1.9739701e-08 -9.8698507e-09  2.4674627e-09
  0.0000000e+00  2.4674627e-09  4.9349254e-09 -9.8698507e-09
 -9.8698507e-09  9.8698507e-09  9.8698507e-09  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00 -1.2337313e-09
  0.0000000e+00  2.4754687e-09  9.9018749e-09 -2.4754687e-09
 -9.9018749e-09  0.0000000e+00  0.0000000e+00 -1.2377344e-08
  9.9018749e-09  2.4754687e-09  0.0000000e+00  4.9509374e-09
 -4.9509374e-09  0.0000000e+00 -1.9803750e-08  1.2377344e-09
  9.9018749e-09 -9.9018749e-09 -1.2377344e-09 -1.4852812e-08]",ataque
1852,"[-1.9803750e-08 -9.9018749e-09 -1.2377344e-08  1.9803750e-08
  2.4754687e-09 -1.4852812e-08  9.9018749e-09  3.7132031e-09
 -1.4852812e-08  2.4754687e-09  1.9803750e-08  7.4264062e-09
 -9.9018749e-09 -1.4852812e-08 -2.4754687e-09  2.4754687e-09
 -1.4852812e-08  0.0000000e+00 -9.9018749e-09 -6.8075390e-09
  0.0000000e+00  2.4674627e-09 -7.4023880e-09  1.4804776e-08
  9.8698507e-09 -9.8698507e-09 -9.8698507e-09  0.0000000e+00
 -9.8698507e-09  0.0000000e+00 -1.2337313e-08  2.4674627e-09
  9.8698507e-09 -4.9349254e-09  1.2337313e-08 -6.1686567e-09
  9.8698507e-09  0.0000000e+00 -9.8698507e-09 -9.8698507e-09]",resposta
1853,"[ 4.9190163e-09  4.9190163e-09  9.8380326e-09 -1.1375225e-08
  9.8380326e-09  7.3785249e-09 -7.3785249e-09 -9.8380326e-09
 -4.9190163e-09  9.8380326e-09  9.8380326e-09  4.9190163e-09
  0.0000000e+00 -1.9676065e-08  4.9190163e-09  0.0000000e+00
  4.9190163e-09  1.9676065e-08  0.0000000e+00  4.9190163e-09
  0.0000000e+00  9.8698507e-09 -4.9349254e-09  0.0000000e+00
  4.9349254e-09  0.0000000e+00  9.8698507e-09  1.2337313e-08
  2.4674627e-09 -7.4023880e-09  9.8698507e-09  3.7011940e-09
 -4.9349254e-09 -4.9349254e-09 -4.9349254e-09  1.2337313e-09
 -7.4023880e-09  9.8698507e-09  4.9349254e-09 -3.7011940e-09]",resposta
1854,"[ 0.0000000e+00 -1.4852812e-08  9.9018749e-09  0.0000000e+00
 -1.4852812e-08  7.4264062e-09 -3.7132031e-09  1.3615078e-08
  0.0000000e+00 -4.9509374e-09 -4.9509374e-09 -7.4264062e-09
 -1.2377344e-08 -1.2377344e-08  0.0000000e+00  0.0000000e+00
  7.4264062e-09  0.0000000e+00 -2.4754687e-09 -9.9018749e-09
  1.4757050e-08  0.0000000e+00 -4.9190163e-09  2.4595082e-09
 -7.3785249e-09 -4.9190163e-09  9.8380326e-09 -4.9190163e-09
  1.1067787e-08 -9.8380326e-09 -9.8380326e-09  0.0000000e+00
 -9.8380326e-09  7.3785249e-09  9.8380326e-09  4.9190163e-09
  4.9190163e-09 -3.6892625e-09 -4.9190163e-09  1.4757050e-08]",resposta
