Token,Round,Ataque,Resposta,Resultado,Ataque_text,Resposta_text
-MC8t6-4MMw5pX5_z2Ln,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8t6-4MMw5pX5_z2Ln%2F2%2F9301.aac?alt=media&token=c7903fb7-e8ab-4150-88ab-2d89f1ef95ba,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8t6-4MMw5pX5_z2Ln%2F2%2F5718.aac?alt=media&token=3e44127b-4b20-43b2-954c-1a0733d210e7,resposta,aí você pode crer sabe que eu tô a new aejuice você não conhece esse aí é o mano piu dos mais bravo desse Brasil o mané humildade na rima tacar fogo no pavio já vi as batalhas do que o Mc humano é brabo na ideologia representa aqui mas pode crer na humildade o moleque é de quebrada da comunidade representatividade o mano posta aqui na rima você sabe que o moleque tem disciplina quando vai que na China por isso que a respeito de mani fascina enquanto hmm chega,satisfação aí meu mano curtir logo esse seu papo aí agora eu vou te falando aí jurado vou te falando meu mano h-6n que você tá ligado quando chega os mano treme mas não é de medo é porque também faz um improviso que é bolado ainda tá ligado meu mano que nós vem o dedo nessa ferida porque essa é o caminho da vida quem não entende que a conquista tem que ter muito hip hop na sua venda sua correria para poder desenvolver meu mano que a gente
-MC8t6-4MMw5pX5_z2Ln,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8t6-4MMw5pX5_z2Ln%2F3%2F5718.aac?alt=media&token=d9f2d33b-de73-480b-9caa-552f9ac290ec,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8t6-4MMw5pX5_z2Ln%2F3%2F9301.aac?alt=media&token=a19a137f-1388-4d8c-8377-63817efc4f76,resposta,E aí tipo assim ó se liga então meu mano agora que eu vou fazendo o quê Não entendi isso aí deixa ele aí tio fazendo verso bolado para dentro que os humanos pense fora da Matrix Então agora eu te pergunto se você tem do escolha Você vai pegar o caderno e passar a caneta nessa folha para poder fazer isso ainda do papel agora que não entendi meu mano É isso aí a gente vai mandando free desenvolvendo até embora lamente nesse momento mas dá nada meu manda porque a Vilma ela é muito pesada daí causa,É isso mesmo meu parceiro que você sabe que agora nós chega no Rap 100% verdadeiro então aqui é sem desmerecer por isso que na rima não chega aí tacar o tempero eu falo para tu é sem entrar em desespero os mano inteligente vai usando o cerebelo é pode pá meu mano é só os quatro espertos porque os meus parceiro sempre fica por perto aí mano tio vai tem que se trombar escrever uma letra depois tomar um chá é nós meu parceiro eu não sei que você fuma Máximo Respeito a rima que é só um
-MC8teK491y9QKoTll0t,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8teK491y9QKoTll0t%2F1%2F17889.aac?alt=media&token=3f159b43-b2c7-41ff-bbef-d95ea1738d73,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8teK491y9QKoTll0t%2F1%2F8906.aac?alt=media&token=48624ce0-3faf-44b8-b27c-fae47d19781d,resposta,E aí tá ligado mano que você quer da cama você o Edi mas não é engraçado porque não é o Ed Gama tá ligado parça deixa eu falar aqui porque eu tenho que focar mano pode pá que o segundo não tá olha só que eu vou mandar,você provou que não vai ter jeito homem você está fazer agora eu trocar de bico meu nome até porque tinha descontado você provou que não tem ataque agora você vai para o abate ano seja mais criativo senão você não sabe para irmã no aplicativo que você se estressa Eu sei que você não rima no bumbep você não rima e nem o bit você não sabia você não é de nenhuma até porque todos têm beijinhos de você você não representasse vídeo de Mc Então antes de tentar me matar fica no quase resolva primo deles o problema com a base
-MC8teK491y9QKoTll0t,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8teK491y9QKoTll0t%2F2%2F8906.aac?alt=media&token=089f2329-cfa1-430c-8aa9-3be93ef66803,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8teK491y9QKoTll0t%2F2%2F17889.aac?alt=media&token=6468ace7-e9b0-4526-a531-77d8f0934e87,ataque,uma base que presta você sabe que isso é que não a palestra eu sou Maestro de uma orquestra enquanto seu chefe todos detesta É sério mesmo se o rap EAD testável eu faço rir mais memorável eu sei que você é descartável mas as meninas que eu mando o seu Improvável você não consegue entender lá elas são as estrelas você não vai contê-las porque você não aguenta com meu brilho você é um trem eu cheguei,falou que isso não é palestra na improvisada que não é parece que você não tá ensinando nada aí negócio de da minha rima tudo bem não tô perto para impressionar ninguém pode passar aqui outra ver mando mais na minha mente isso você olha só que não rap fossem e olha só que eu já cansei tá ligado meu chega olha essa sigla aqui
-MC8tqF5udAcYWlqTXqR,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8tqF5udAcYWlqTXqR%2F1%2F16987.aac?alt=media&token=5cb86023-c6cb-4c52-ab1d-2729fe5269a6,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8tqF5udAcYWlqTXqR%2F1%2F7445.aac?alt=media&token=55130718-6f2b-4eb0-839d-fbc395e5bfdf,resposta,Ei eu falar aqui no áudio eu perdi porque você é TOP 1 Global você é todo mundo global mas eu falei que eu chego na glória mano tá ligado chego na minha vitória é a Vitória Eu encaixo no bico fala aqui mano você é moleque me chama minha Pedrinha eu falo nada você é o meu Ceará o meu xará você é porque o meu nome é Pedro meu nome é Pedro,cantando junto né Pedro só que se arrumar não vinga se seu nome é Pedro porque tá menina linda eu já ia falar que não é legal no movimento mas percebi que eu tenho um filho depois do tempo né Pedrinho você quer arrumar não tem nada a ver eu ser o primeiro aqui eu já vou te explicar seu primeiro não é nada fort4 o que vale não é não de outro é o que que eu fiz para eu chegar eu não preciso falar você não se eu te desse Clichê que vai atacar sem conhecer porque o meu hip hop é mais que isso eu quero fazer a mão das pessoas tudo isso é compromisso
-MC8tqF5udAcYWlqTXqR,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8tqF5udAcYWlqTXqR%2F2%2F7445.aac?alt=media&token=2f81a67e-7724-4306-886c-8286f2c28517,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8tqF5udAcYWlqTXqR%2F2%2F16987.aac?alt=media&token=3c72030a-67ec-44aa-9a8c-c72308bef5ba,ataque,Ei mano Pedrinho vamos fazer assim essa que a cena improvisada da mão cione porque o hip-hop é uma família da improvisada Tchau você tá ligado a gente tá arrumando mano muito tempo você sabe que eu tô vendo esse também que tá entrando na minha mente eu tô vendo de uma forma diferente para poder continuar pagando Sem problema o camarada semana jornada Amanda você sabe que eu quase travou só que eu volto não tava na levada eu não dizem que a mente Eu encaixo eu sei que a verdade é que você vai para baixo Mas você já tá ligado que eu não sou o cara que vai falar que você é o rapaz que eu gosto é de frente já mas ele é igual,Ei mas não meu falou aqui eu tenho muito o que eu coloquei menina linda para trollar eu falo e tá com uma noite tá com a sua casa porque eu olho para sua cara fala Esse cara é um c***** menina ficaram cabaça menino entendeu claro eu falo para essa menina porque você não fica com menina aí nem para ninguém fica com menino aí com ninguém tá desfaçam Pedrinho eu não tô ligado eu vou perder mas se passa uma mulher que me adiciona aí
-MC8u-v7Cm4Ef9EdI6Eb,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8u-v7Cm4Ef9EdI6Eb%2F1%2F17983.aac?alt=media&token=6ffb73fc-59ee-4333-88a9-d874fd9ddf34,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8u-v7Cm4Ef9EdI6Eb%2F1%2F10670.aac?alt=media&token=be9d6b72-bb9a-476d-bbe4-f68f5e87e6ef,resposta,Ei eu sou aquele lá que constrói o prédio e tá ligado que você eu só tenho 17 ainda não te conheço fazer o seu pisão agora eu vou te mostrar minha apresentação e a cinomose Olha só cara que morre desculpa por essas ideia errada é porque minha mente de vez em quando dá uma divulgada e eu fico sem entender nada mas ela quer vir para minha cama pelada e tá ligado nessa fita me ataca aqui no sítio do Ronaldo Não vai mandar essa parada,E aí é Cuidado quase perfeita pois relação as piores tá ligado quando leva para cama meu mano quer cheirar pó e aí nessa fita que eu chego e sempre me enrola minha mente às vezes também o bolo bagulho é louco mesmo a mente buga mas tá ligado vagabundo não tem passagem de suga que é nessa fita bagulho é louco meu amor tá ligado nunca se evita barriga chapa quente ia levar o clima que é nessa fita meu mano sabe que as mina se vier de frente sabe que o Pilar que é chapa quente adoro bater o rabo na cama nega Peguei aquele Fit
-MC8u-v7Cm4Ef9EdI6Eb,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8u-v7Cm4Ef9EdI6Eb%2F2%2F10670.aac?alt=media&token=d50fcadb-2d09-4703-ab62-c2c137392c48,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8u-v7Cm4Ef9EdI6Eb%2F2%2F17983.aac?alt=media&token=62b6ddee-ed80-41ee-b758-b6395a0aa282,resposta,tá ligado aí parceiro que eu não quero botar né Porque mano sabia eu tô aqui para ouvir todo dia meu mano sabe que é uma batalha de arminha mano sabe que Capaz não cair nessa fita muito louca tá ligado Tipo de plantão na boca sempre na espreita para não cair na língua das outras tá ligado na língua das Loucas que entrega os pivete louco mesmo vários tão lá guardado de algema sem Juliet que ele Pink tá ligado o Vagabundo Iguatemi de alegria está ligada que eu falei besteira mas o meu não sabe que tamo junto sem churrasqueira,então ele tá ligado que eu mando essa proposta se falou que as meninas vai de frente mas você vai de costa como é que pode meu nome é Júlio José um dia voltar no palco EA plateia vai dar para mim de pé se eu te admiro curtisse tá na mesma Estrada bagulho é louco só de essa caminhada não quero ser melhor que você só quero fazer meu nome porque eu sou prisão e sou sujeito homem tá entendendo e deixe acabar
-MC8u-v7Cm4Ef9EdI6Eb,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8u-v7Cm4Ef9EdI6Eb%2F3%2F10670.aac?alt=media&token=5153787f-725e-4f72-af88-ee735d007555,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8u-v7Cm4Ef9EdI6Eb%2F3%2F17983.aac?alt=media&token=5cf9cbbf-86fc-45c3-b469-6245fd04ea7a,ataque,Pode crer é nós então tá ligado o Vagabundo isso aqui é como um despertador despertador Desperta da canção bagulho é louco mesmo na improvisação com os irmãos na função sempre eu falo tá ligado se fosse uma batalha meu mano você ia de ralo eu sou capoeirista meu mano eu sou artista o bagulho é louco mesmo meu mano se bater de frente já sabe que vai perder vai virar carniça para os urubu comer e se divertir nunca mais vai arrumar aqui vai desinstalar o app Felipe,pode vir com artificiais que você derrubar o bagulho é louco e a verdade é meu Olha só eu sou Julio Jose eu não sou vagabundo 7 horas eu tô de pé tô trabalhando para servir dar o melhor para minha família eu moro em São Paulo não moro em Brasília você posso desse vagabundo porque você só provoca todo mundo eu não vou desinstalar o som porque eu acho maneiro e um dia eu vou
-MC8uFq-wWBpYQAzUQfK,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8uFq-wWBpYQAzUQfK%2F1%2F17829.aac?alt=media&token=b8629bf5-c8d2-44f6-8410-f0473469e3e6,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8uFq-wWBpYQAzUQfK%2F1%2F13120.aac?alt=media&token=9b4c7c75-e8ae-4216-b0d7-aaa3011b1f00,resposta,primeiramente satisfação agora que já morreu agora que tu já deu passar para no Facebook quando pisou para vim batalhar comigo mas aqui não tem não tem sigilo não se a gente fala com falha o meu crédito navalha te conforta estraçalha independente a sua conectada na sua mente ou no seu subconsciente em caixa e mata sua mente mas se você não entendeu eu posso até desenhar mas um dia você vai entender,eu mando aqui a rima meu parça sou c****** fiz o meu bigodinho com a sua navalha tá ligado meu parceiro é só rima sincera navalha vai no pescoço sua aniquilador de pela tá ligado meu parceiro você não entendeu É porque na rima meu parça você já perdeu eu mando aqui o flor e é com decência que eu vou te matar e é com malemolência
-MC8uFq-wWBpYQAzUQfK,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8uFq-wWBpYQAzUQfK%2F2%2F13120.aac?alt=media&token=63beaae0-f8f6-49f5-85fb-d1c9b9c3e8a9,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8uFq-wWBpYQAzUQfK%2F2%2F17829.aac?alt=media&token=ba5bcb55-2d37-44b3-ab8d-1a6e59884b6d,ataque,Salve meu parceiro sapato de conveniência é que como eu for já traz um pouco de malemolência eu vou te matando é com Sapiência te matando aqui botando um fato de consciência você não entende porque não tem expansão Mas tem uma falta de demência na sua mente que é uma coisa bruta o fato é que você meu parça rimando parece p*** tá ligado não é desconcertando mas morri mana que me anima porque vou te acertando com tiro na sua cara é só facada tomate,fala que tá na malemolência e falou que falta de mim você na minha mente é porque tem muita inteligência mano aqui eu vou rimando e te estraçalhando tu falou que vai pegar o facão mas tu não vai chegar na minha mão trazer eu sou o Jason sexta-feira 13 de Mateus Se você quiser de novo formato no seu inteligente no seu pesadelo astral no seu sonho com Freddy Krueger e chame de Marcial viajando fazendo seu próprio pesadelo
-MC8uT-9mbMGIe_faPJW,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8uT-9mbMGIe_faPJW%2F1%2F16395.aac?alt=media&token=2228a618-1187-4d66-90d1-9579d2ab5d8e,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8uT-9mbMGIe_faPJW%2F1%2F1695.aac?alt=media&token=8f290b29-99af-4488-a68e-1f71831ba608,resposta,tá ligado mano eu vou fazendo minha rima encaixando na batida E aí tá ligado mano vou fazer dormir aqui mas construtiva acaba com essa vida quando tá ligado tô rimando pode pá aqui é o Black Dog te matar para o que é black Demon tá ligado pode pá se tu não entendeu Mano eu posso explicar tá ligado porque eu vou te falar demônios do inferno hoje para te matar não vai dar para você ouvir essa batalha não veio cobrar tá ligado pode pode comprar todos os pecados que eu vou te matar,satisfação sabe que eu tô improvisando e como é que tem mão agora tô acabando então saber minha mãe eu escuto que eu vou te falar Pode se preparar que hoje eu vou te aposentar então saber meu parceiro foi mano essa chilique como você fala que é bom se você nem caçar meu bicho então saber meu mano aqui vou te dizer você falou que eu comprei só meu pecado agora eu vou falar Pode pá então parceiro eu vou te explicar confesso o meu Pecado acabei de te matar você sabe meu parceiro escuta o que eu vou te dizer você pode ser demora
-MC8uT-9mbMGIe_faPJW,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8uT-9mbMGIe_faPJW%2F2%2F1695.aac?alt=media&token=d5cb69d9-c98e-485c-8da0-1d0cc34cc987,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8uT-9mbMGIe_faPJW%2F2%2F16395.aac?alt=media&token=9622bb76-d0b3-4604-b5be-3426959d40e5,ataque,você demora um preto mas eu te falo na moral você é o vermelho Preto eu sou o vermelho Eu Te ganho no final então sabe meu mano aqui aqui você apanha não entendeu a referência falei lá do homem-aranha Então você sabe mano escuta o que eu vou te dizer eu tenho elogia aqui na Ri Happy é diferente de você que só usa seu suporte tá aqui comigo você vem tentar sua sorte só que você sabe mano aqui você não é bom por isso que eu te quebro essa improvisação ser pode ser demônio Mas eu sou o rei do inferno aqui nessa batalha Nunca que eu te venero,desse jeito tá ligado mano Pode pá cê falou que não vou Maranhão mano tá ligado eu tô vendo não sou não mas foi eu vim para acabar com sua vida pode falar tá ligado né meu mano você tá ligado para te mandar nessa batalha Tá ligado não vai dar para você você não vai ganhar mano eu vou te espancando Talita depositar o seu tipo não comprou homem-aranha não vou ter que te matar vou ter que te bloquear agora uma preta direito de ganhar
